name,degree,strength,community,outdegree
Kovacs G,8,8,16,24
Risser J,7,8,16,10
Feenberg A,8,8,16,14
Major L,6,8,16,5
Hall R,7,8,16,4
Audi P,7,8,16,0
Berti E,8,8,16,0
Bonhoeffer D,4,8,16,0
Calhoun C,7,8,16,0
Capobianco R,6,8,16,0
Feyerabend P,8,8,16,0
Fischer M,8,8,16,0
Gurvitch G,8,8,16,0
Hemming L,8,8,16,0
Hopkins G,6,8,16,0
Jaeger W,8,8,16,0
Maritain J,7,8,16,0
Platonas,4,8,16,0
Polt R,7,8,16,0
Robinson J,7,8,16,0
Rosenzweig F,8,8,16,0
Simondon G,7,8,16,0
Sluga H,8,8,16,0
Thompson J,8,8,16,0
Troeltsch E,6,8,16,0
Collins A,7,7,16,36
Perego V,5,7,16,53
Laoureux S,6,7,16,23
Crowe B,7,7,16,22
Longneaux J,6,7,16,3
Davidson S,5,7,16,37
Varela P,5,7,16,23
Jones T,6,7,16,13
Esposito C,7,7,16,7
Morley J,7,7,16,10
Anders G,7,7,16,0
Aubenque P,7,7,16,0
Blamey K,7,7,16,0
Boltanski L,6,7,16,0
Burnet J,6,7,16,0
Coward H,6,7,16,0
Dogenzenji,7,7,16,0
Dumery H,7,7,16,0
Glazebrook T,6,7,16,0
Harries K,6,7,16,0
Hong H,6,7,16,0
Illich I,6,7,16,0
Kandinsky W,6,7,16,0
Lehmann K,7,7,16,0
Maceina A,4,7,16,0
Pradines M,5,7,16,0
Prusak B,6,7,16,0
Scott C,7,7,16,0
Stevens W,7,7,16,0
Xolocotzi A,7,7,16,0
Youngbruehl E,7,7,16,0
Ciaramelli F,6,6,16,14
Capek J,5,6,16,45
Bergo B,6,6,16,40
Jarvis S,5,6,16,4
Camilleri S,5,6,16,125
Davenport J,4,6,16,16
Fabris A,5,6,16,6
Riquier C,5,6,16,8
Forestier F,5,6,16,33
Baranova J,5,6,16,7
Gilbert P,5,6,16,7
Raffoul F,6,6,16,19
Deurbina R,2,6,16,6
Alexander R,3,6,16,5
Bambach C,6,6,16,0
Baseheart M,5,6,16,0
Beaufret J,5,6,16,0
Borden S,6,6,16,0
Boulnois O,6,6,16,0
Brocker W,6,6,16,0
Calin R,6,6,16,0
Chadwick H,5,6,16,0
Coriando P,5,6,16,0
Esquirol J,5,6,16,0
Feron E,6,6,16,0
Friedlander P,6,6,16,0
Golob S,6,6,16,0
Heideggerm,6,6,16,0
Jaeger P,6,6,16,0
Laruelle F,5,6,16,0
Lewis S,6,6,16,0
Maesschalck M,5,6,16,0
Magee B,5,6,16,0
Masaryk T,5,6,16,0
Mitchell A,6,6,16,0
Negri A,5,6,16,0
Nehamas A,6,6,16,0
Noddings N,6,6,16,0
Papenfuss D,6,6,16,0
Pickstock C,5,6,16,0
Poirie F,6,6,16,0
Ricouer R,5,6,16,0
Rogozinski J,5,6,16,0
Rolland J,6,6,16,0
Schussler I,6,6,16,0
Stein,6,6,16,0
Strube C,6,6,16,0
Vanburen J,6,6,16,0
Wippel J,5,6,16,0
Wyschogrod E,5,6,16,0
Delara F,4,5,16,15
Moreno C,4,5,16,10
Komel D,4,5,16,13
Withy K,4,5,16,10
Carlson S,5,5,16,8
Marder M,3,5,16,43
Mcmanus D,4,5,16,29
Seyler F,3,5,16,22
Sivak J,5,5,16,31
Delibera A,5,5,16,5
Ijsseling S,5,5,16,16
Lebech M,5,5,16,9
Hanson J,5,5,16,17
Staehler T,5,5,16,15
Vergani M,5,5,16,30
Bloechl J,5,5,16,11
Rasmussen D,4,5,16,8
Gonzalez F,5,5,16,7
Evans C,4,5,16,4
Macann C,5,5,16,4
Overenget E,5,5,16,5
Bibikhin V,5,5,16,0
Blondel M,4,5,16,0
Brague R,5,5,16,0
Brogan W,5,5,16,0
Campbell D,5,5,16,0
Caygill H,5,5,16,0
Celan P,4,5,16,0
Chalier C,4,5,16,0
Colette J,5,5,16,0
Colli G,5,5,16,0
Dalferth I,5,5,16,0
Dufourkowalska G,4,5,16,0
Edwards D,5,5,16,0
Eliot T,5,5,16,0
Etzkorn G,5,5,16,0
Ferreira B,4,5,16,0
Filippini E,5,5,16,0
Garridoperinan J,1,5,16,0
Gaukroger S,5,5,16,0
Gueroult M,5,5,16,0
Havel V,5,5,16,0
Henaff M,5,5,16,0
Hermann F,4,5,16,0
Huizinga J,5,5,16,0
Imdahl G,5,5,16,0
Jaensch E,4,5,16,0
Levi P,5,5,16,0
Lewontin R,4,5,16,0
Logstrup K,4,5,16,0
Losurdo D,5,5,16,0
Mayr F,5,5,16,0
Muller G,5,5,16,0
Nabert J,4,5,16,0
Nielsen C,5,5,16,0
Osullivan M,5,5,16,0
Patocka,5,5,16,0
Paz O,5,5,16,0
Petrosino S,5,5,16,0
Petzet H,5,5,16,0
Poeggeler O,4,5,16,0
Popkin R,4,5,16,0
Poulet G,4,5,16,0
Robbins J,5,5,16,0
Rovighi S,4,5,16,0
Ruggenini M,5,5,16,0
Salanskis J,4,5,16,0
Schrift A,4,5,16,0
Slote M,4,5,16,0
Todorov T,5,5,16,0
Toulemont R,4,5,16,0
Tucker A,5,5,16,0
Vanni M,5,5,16,0
Vedder B,5,5,16,0
Veto M,5,5,16,0
Von L,5,5,16,0
Vonbalthasar H,5,5,16,0
Vonherrmann F,5,5,16,0
Weinsheimer J,5,5,16,0
Welte B,5,5,16,0
Wirzba N,4,5,16,0
Wolterstorff N,4,5,16,0
Zhuangzi,5,5,16,0
Jacquet F,3,4,16,8
Tardivel E,3,4,16,18
Morrow D,4,4,16,18
Furtak R,2,4,16,65
Ogawa T,4,4,16,24
Belvedere C,2,4,16,16
Gabellieri E,3,4,16,14
Monseu N,4,4,16,26
Hodge J,4,4,16,21
Gron A,3,4,16,13
Vessey D,3,4,16,10
Bernard M,4,4,16,11
Poole R,4,4,16,4
Sabolius K,2,4,16,23
Caputo A,4,4,16,41
Garrido J,3,4,16,7
Purcell M,4,4,16,28
Jones A,4,4,16,36
Welten R,2,4,16,16
Crepon M,3,4,16,1
Stegmaier W,4,4,16,5
Kitaro N,3,4,16,5
Poree J,4,4,16,19
Arbib D,3,4,16,9
Gratton P,4,4,16,3
Hatem J,3,4,16,7
Hagedorn L,3,4,16,1
Nuyen A,4,4,16,8
Pattison G,4,4,16,11
Amalric J,3,4,16,0
Baas B,3,4,16,0
Barrett W,4,4,16,0
Baudelaire C,3,4,16,0
Bayer O,3,4,16,0
Beierwaltes W,4,4,16,0
Bellah R,4,4,16,0
Benedict Xvi,4,4,16,0
Benn G,4,4,16,0
Berleant A,4,4,16,0
Beyssade J,4,4,16,0
Biceaga V,4,4,16,0
Boeve L,2,4,16,0
Braig C,4,4,16,0
Braten S,4,4,16,0
Brito E,3,4,16,0
Buch E,4,4,16,0
Burke K,4,4,16,0
Campbell S,4,4,16,0
Card C,3,4,16,0
Certeau M,4,4,16,0
Coyne R,4,4,16,0
Cross R,2,4,16,0
Davis J,4,4,16,0
Degramont J,3,4,16,0
Detocqueville A,4,4,16,0
Diels H,4,4,16,0
Dubsky I,4,4,16,0
Eisler R,4,4,16,0
Exposito N,2,4,16,0
Faye E,3,4,16,0
Fink B,4,4,16,0
Fischer N,4,4,16,0
Fitzgerald T,3,4,16,0
Foessel M,3,4,16,0
Gabriel G,4,4,16,0
Gelven M,4,4,16,0
Geyser J,2,4,16,0
Gouwens D,4,4,16,0
Grabmann M,4,4,16,0
Green C,3,4,16,0
Guilead R,4,4,16,0
Hansen F,2,4,16,0
Heath P,4,4,16,0
Heimbuchel B,4,4,16,0
Hertz P,3,4,16,0
Hollingdale R,3,4,16,0
Huisman D,4,4,16,0
Huni H,3,4,16,0
Huntington S,3,4,16,0
Irwin T,4,4,16,0
James I,3,4,16,0
Jean G,3,4,16,0
Jonkers P,4,4,16,0
Kamuf P,4,4,16,0
Katz C,4,4,16,0
Katz S,4,4,16,0
Kavolis V,3,4,16,0
Kermode F,3,4,16,0
Khosrokhavar F,3,4,16,0
Kramer H,4,4,16,0
Lavrinec J,3,4,16,0
Lescourret M,3,4,16,0
Lotz J,3,4,16,0
Malka S,4,4,16,0
Manheim R,4,4,16,0
Marechal J,4,4,16,0
Marquet J,4,4,16,0
Martin R,3,4,16,0
Meinecke F,4,4,16,0
Mena P,1,4,16,0
Merker B,3,4,16,0
Michaud Y,2,4,16,0
Mink L,4,4,16,0
Moltmann J,4,4,16,0
Muller A,4,4,16,0
Narbonne J,4,4,16,0
Nemo P,4,4,16,0
Origen,3,4,16,0
Painter C,4,4,16,0
Panis D,4,4,16,0
Pavic Z,4,4,16,0
Quesne P,4,4,16,0
Ratzinger J,4,4,16,0
Reagan C,4,4,16,0
Reisenzein R,4,4,16,0
Rezek P,4,4,16,0
Romero J,3,4,16,0
Rosales A,4,4,16,0
Rowe,4,4,16,0
Schillebeeckx E,3,4,16,0
Schindler D,3,4,16,0
Schulz W,4,4,16,0
Schweitzer A,3,4,16,0
Sen A,4,4,16,0
Serpytyte R,4,4,16,0
Steinmann M,4,4,16,0
Thompson D,4,4,16,0
Traverso E,3,4,16,0
Treanor B,4,4,16,0
Trigano S,3,4,16,0
Vallee M,4,4,16,0
Valleganeu D,3,4,16,0
Virilio P,2,4,16,0
Vonhumboldt W,4,4,16,0
Waldenfels H,4,4,16,0
Walker M,3,4,16,0
Wellmer A,4,4,16,0
Yamagata Y,4,4,16,0
Ritter M,3,3,16,20
Cibulka J,2,3,16,55
Johnson F,3,3,16,37
Bertolini S,3,3,16,38
Artemenko N,3,3,16,13
Johnson E,2,3,16,6
Shapiro J,3,3,16,9
Tholt P,3,3,16,17
Yampolskaya A,3,3,16,37
Patkul A,3,3,16,18
Duval R,2,3,16,13
Wiskus J,3,3,16,2
Garridomaturano A,3,3,16,21
Pearson K,3,3,16,19
Santos A,2,3,16,5
Stenger G,2,3,16,19
Harding B,3,3,16,42
Turner D,3,3,16,4
Feher I,3,3,16,10
Macavoy L,3,3,16,19
Roesner M,3,3,16,13
Schunke M,2,3,16,18
Wood R,2,3,16,11
Huntington P,3,3,16,19
Tin M,3,3,16,6
Hottois G,3,3,16,8
Seigfried C,3,3,16,9
Gorner P,3,3,16,4
Jervolino D,3,3,16,3
Albert H,3,3,16,0
Alliez E,3,3,16,0
Angehrn E,3,3,16,0
Anidjar G,3,3,16,0
Arnason J,2,3,16,0
Arrien S,2,3,16,0
Asad T,3,3,16,0
Barbaric D,3,3,16,0
Barnett S,3,3,16,0
Berciano M,3,3,16,0
Birmingham P,2,3,16,0
Bockenforde E,2,3,16,0
Boutot A,3,3,16,0
Brejdak J,3,3,16,0
Brena G,3,3,16,0
Brennan T,3,3,16,0
Brockeroltmanns K,3,3,16,0
Brown C,3,3,16,0
Brown P,3,3,16,0
Bruaire C,3,3,16,0
Buren J,2,3,16,0
Burgat F,3,3,16,0
Campe R,3,3,16,0
Carraud V,3,3,16,0
Chiodi P,3,3,16,0
Chiurazzi G,3,3,16,0
Ciglia F,2,3,16,0
Cimatti F,3,3,16,0
Cook F,2,3,16,0
Cullmann O,1,3,16,0
Cunningham M,3,3,16,0
Degreef J,3,3,16,0
Delacampagne C,3,3,16,0
Delubac H,3,3,16,0
Demul J,3,3,16,0
Deutscher M,3,3,16,0
Diehm C,3,3,16,0
Diez R,2,3,16,0
Domingomoratalla A,2,3,16,0
Doris J,2,3,16,0
Eagleman D,3,3,16,0
Eagleton T,3,3,16,0
Ebeling G,1,3,16,0
Ebeling H,3,3,16,0
Edwards J,3,3,16,0
Emanuel S,3,3,16,0
Escudero A,3,3,16,0
Fabro C,3,3,16,0
Ferreira J,3,3,16,0
Findlay E,3,3,16,0
Finkeitel H,3,3,16,0
Ford D,3,3,16,0
Forster E,3,3,16,0
Fowler H,3,3,16,0
Fowler J,2,3,16,0
Frei J,3,3,16,0
Frogneux N,3,3,16,0
Fynsk C,3,3,16,0
Gall R,3,3,16,0
Giles J,2,3,16,0
Glissant E,2,3,16,0
Groethuysen B,2,3,16,0
Guibal F,3,3,16,0
Guzeldere G,3,3,16,0
Hamacher W,3,3,16,0
Hankey W,2,3,16,0
Hannay A,3,3,16,0
Henry D,2,3,16,0
Hesiod,3,3,16,0
Heyd D,3,3,16,0
Holt E,2,3,16,0
Holzheykunz A,3,3,16,0
Honderich T,3,3,16,0
Honnefelder L,3,3,16,0
Horns R,3,3,16,0
Hoyos G,3,3,16,0
Irrgang B,3,3,16,0
Jean F,3,3,16,0
Johannes S,3,3,16,0
Jones C,3,3,16,0
Kahn C,3,3,16,0
Kalariparambil T,3,3,16,0
Kambouchner D,3,3,16,0
Kantas I,1,3,16,0
Kasemann E,2,3,16,0
Kateb G,3,3,16,0
Kemp P,3,3,16,0
Kern,3,3,16,0
Kippenberg H,1,3,16,0
Kosuth J,3,3,16,0
Krajewski B,3,3,16,0
Kruger G,2,3,16,0
Lash S,3,3,16,0
Lesko V,3,3,16,0
Levene M,2,3,16,0
Lippitt J,2,3,16,0
Lipsitz M,3,3,16,0
Litt T,3,3,16,0
Lossky V,3,3,16,0
Luckner A,3,3,16,0
Maldonadotorres N,3,3,16,0
Malick T,3,3,16,0
Martineau E,3,3,16,0
Mei T,3,3,16,0
Metcalf R,3,3,16,0
Michalski M,3,3,16,0
Miklos V,2,3,16,0
Milerius N,3,3,16,0
Mole G,3,3,16,0
Mollgaard E,3,3,16,0
Moscovitch M,3,3,16,0
Mourelatos A,3,3,16,0
Nishitani K,3,3,16,0
Ohashi R,3,3,16,0
Omeara T,3,3,16,0
Onfray M,3,3,16,0
Oppenheim F,2,3,16,0
Oruka H,2,3,16,0
Ovid,3,3,16,0
Padilla T,2,3,16,0
Parkes G,3,3,16,0
Paul I,3,3,16,0
Perkins R,3,3,16,0
Picard M,3,3,16,0
Posada P,1,3,16,0
Rentsch T,2,3,16,0
Ricaeur P,2,3,16,0
Richard J,3,3,16,0
Richardson J,3,3,16,0
Richir,3,3,16,0
Rimkus E,3,3,16,0
Rocca E,2,3,16,0
Rubenstein M,3,3,16,0
Sadler T,3,3,16,0
Sasso G,3,3,16,0
Scharff R,3,3,16,0
Seubold G,3,3,16,0
Seuphor M,3,3,16,0
Shanley B,3,3,16,0
Sharpe M,3,3,16,0
Sherover C,3,3,16,0
Shockey M,3,3,16,0
Simmons A,3,3,16,0
Sodeika T,3,3,16,0
Stewart A,2,3,16,0
Streeter R,3,3,16,0
Trincia F,3,3,16,0
Vasey C,3,3,16,0
Venema H,3,3,16,0
Viz H,3,3,16,0
Waibel V,3,3,16,0
Walsh S,3,3,16,0
Warnock G,3,3,16,0
Watkin C,1,3,16,0
Weil E,3,3,16,0
Welz C,3,3,16,0
Whitehead N,2,3,16,0
Wiercinski A,3,3,16,0
Wild M,3,3,16,0
Woods J,3,3,16,0
Zabala S,3,3,16,0
Zaborowski H,3,3,16,0
Zumr J,3,3,16,0
Haverkamp A,2,2,16,15
Blok V,2,2,16,36
Rehberg A,2,2,16,4
Trakakis N,2,2,16,22
Chenavier R,1,2,16,13
Mac D,2,2,16,4
Sharkey S,2,2,16,6
Alvis J,2,2,16,67
Marassi M,2,2,16,17
Olivier A,2,2,16,33
Powell J,2,2,16,8
Rozin V,2,2,16,11
Depaulo C,2,2,16,8
Lemna K,2,2,16,10
Gutauskas M,2,2,16,19
Blond L,2,2,16,24
Romer I,2,2,16,14
Stanciu O,2,2,16,12
Evink E,2,2,16,17
Mesnil J,2,2,16,30
Klemm D,1,2,16,11
Detistova A,2,2,16,10
Ricard M,2,2,16,8
Prevot A,2,2,16,26
Kanabus B,1,2,16,24
Tanzer M,2,2,16,12
Nitsche M,2,2,16,14
Atterton P,2,2,16,19
Ballard B,2,2,16,6
Schott R,2,2,16,4
Chen Z,2,2,16,8
Stone D,2,2,16,7
Bertorello A,2,2,16,10
Ten K,1,2,16,9
Davis C,2,2,16,9
Murphy D,2,2,16,2
Vidalin A,2,2,16,4
Skocz D,2,2,16,3
Muransky M,2,2,16,5
Siemek M,1,2,16,1
Abulughod L,2,2,16,0
Adam C,2,2,16,0
Adomenas M,2,2,16,0
Aertsen J,2,2,16,0
Agosta L,2,2,16,0
Ainley A,2,2,16,0
Alford C,2,2,16,0
Alici T,2,2,16,0
Ambrosio F,2,2,16,0
Aqvist L,2,2,16,0
Ardovino A,2,2,16,0
Armengaud F,2,2,16,0
Ashton E,2,2,16,0
Azouvi F,2,2,16,0
Baccarini E,2,2,16,0
Baceviciute D,2,2,16,0
Backhaus G,2,2,16,0
Backman J,2,2,16,0
Bailhache G,2,2,16,0
Bailly F,2,2,16,0
Banon D,2,2,16,0
Bargh J,2,2,16,0
Barry R,2,2,16,0
Bartlett F,2,2,16,0
Basho M,2,2,16,0
Baskin W,2,2,16,0
Bassas V,2,2,16,0
Batnitzky L,2,2,16,0
Baur F,2,2,16,0
Beaune J,2,2,16,0
Beimel W,2,2,16,0
Berger A,2,2,16,0
Berlinger R,2,2,16,0
Berman M,2,2,16,0
Bernard C,2,2,16,0
Bethge E,2,2,16,0
Bifft I,1,2,16,0
Blond P,2,2,16,0
Blust F,2,2,16,0
Bobonich C,2,2,16,0
Bode S,2,2,16,0
Boehme R,2,2,16,0
Bohmer A,2,2,16,0
Bonfand A,1,2,16,0
Bonnefoy Y,2,2,16,0
Bormann C,2,2,16,0
Bossuet J,2,2,16,0
Bostrom N,2,2,16,0
Bouchindhomme C,1,2,16,0
Boudon R,2,2,16,0
Bouyer L,2,2,16,0
Bovo E,2,2,16,0
Brandi C,1,2,16,0
Brickhouse T,2,2,16,0
Bucher A,2,2,16,0
Buchner H,2,2,16,0
Buchsel E,1,2,16,0
Bulhof I,1,2,16,0
Burggraeve R,2,2,16,0
Burke E,2,2,16,0
Caille A,2,2,16,0
Caird J,1,2,16,0
Capelledumont P,2,2,16,0
Caruana J,2,2,16,0
Cavaille J,2,2,16,0
Cavalieri P,2,2,16,0
Cerneviciute J,2,2,16,0
Chai D,2,2,16,0
Charles E,2,2,16,0
Chedin O,2,2,16,0
Cheng F,2,2,16,0
Chvatik K,2,2,16,0
Clair A,2,2,16,0
Clark D,2,2,16,0
Clarke A,2,2,16,0
Clement C,2,2,16,0
Climacus J,2,2,16,0
Colin P,2,2,16,0
Cornell D,2,2,16,0
Cosmus O,2,2,16,0
Cowley S,1,2,16,0
Curley E,2,2,16,0
David P,2,2,16,0
Dayan M,1,2,16,0
Debalzac H,2,2,16,0
Dechardin P,2,2,16,0
Declairvaux B,2,2,16,0
Dekart R,2,2,16,0
Delaboetie E,1,2,16,0
Delaunay M,2,2,16,0
Delbo C,2,2,16,0
Delpech L,2,2,16,0
Deniau G,2,2,16,0
Dening G,1,2,16,0
Detel W,2,2,16,0
Diana C,2,2,16,0
Dika T,2,2,16,0
Dixsaut M,2,2,16,0
Dolar M,2,2,16,0
Dooley M,1,2,16,0
Dottori R,2,2,16,0
Dunning S,2,2,16,0
Dyer R,2,2,16,0
Eaglestone R,2,2,16,0
Edgar M,1,2,16,0
Edwards S,2,2,16,0
Eisenberger N,2,2,16,0
Eissler K,2,2,16,0
Elrod J,1,2,16,0
Engelhardt T,2,2,16,0
Eucken R,2,2,16,0
Evans S,2,2,16,0
Falk B,1,2,16,0
Falque,2,2,16,0
Farrell D,2,2,16,0
Febvre L,1,2,16,0
Feest U,2,2,16,0
Feldman M,2,2,16,0
Ferrara L,2,2,16,0
Ferreira A,2,2,16,0
Filippi S,2,2,16,0
Finkelde D,1,2,16,0
Fish S,2,2,16,0
Flaubert G,2,2,16,0
Focillon H,2,2,16,0
Franke W,2,2,16,0
Friedmann G,1,2,16,0
Fritsch M,2,2,16,0
Froman W,2,2,16,0
Furet F,2,2,16,0
Gaboriau F,2,2,16,0
Gagnon R,2,2,16,0
Gaiffi F,2,2,16,0
Garciajarama J,2,2,16,0
Garelli J,2,2,16,0
Garrido M,2,2,16,0
Gasquet J,2,2,16,0
Gauchet M,2,2,16,0
Gaydenko P,2,2,16,0
George J,2,2,16,0
George P,1,2,16,0
George R,2,2,16,0
Gerl H,2,2,16,0
Gerlfalkovitz H,2,2,16,0
Gessmann M,2,2,16,0
Gibson A,2,2,16,0
Girard J,2,2,16,0
Girnius J,2,2,16,0
Gisel P,2,2,16,0
Glatz U,2,2,16,0
Glover J,2,2,16,0
Goddard J,2,2,16,0
Gondek,2,2,16,0
Goodchild P,2,2,16,0
Granel,2,2,16,0
Grant I,2,2,16,0
Gratzel S,2,2,16,0
Green D,2,2,16,0
Green G,2,2,16,0
Gregor M,2,2,16,0
Griaule M,2,2,16,0
Grundprobleme P,2,2,16,0
Guardini R,2,2,16,0
Guenancia P,2,2,16,0
Guess R,2,2,16,0
Guillaumont A,2,2,16,0
Gunkel H,1,2,16,0
Gyllenhammer P,2,2,16,0
Haapala A,2,2,16,0
Hall D,2,2,16,0
Hamilton W,2,2,16,0
Hanna T,2,2,16,0
Harasym S,2,2,16,0
Harris R,2,2,16,0
Harrison P,2,2,16,0
Harvey S,2,2,16,0
Harvey V,1,2,16,0
Hattiangadi J,2,2,16,0
Hediger H,2,2,16,0
Hefty K,2,2,16,0
Heisenberg M,2,2,16,0
Henrici P,2,2,16,0
Henry K,2,2,16,0
Hess E,2,2,16,0
Hesse M,2,2,16,0
Hill E,1,2,16,0
Hilmy S,2,2,16,0
Hipona A,2,2,16,0
Hobsbawm E,2,2,16,0
Hoeres P,2,2,16,0
Hoeres W,2,2,16,0
Hoffman D,2,2,16,0
Hofmannsthal H,2,2,16,0
Hohler T,2,2,16,0
Hohn H,1,2,16,0
Hollywood A,1,2,16,0
Holyluczaj M,2,2,16,0
Hribar T,2,2,16,0
Hubert L,2,2,16,0
Hubig C,2,2,16,0
Hund W,1,2,16,0
Imaz E,2,2,16,0
Ingram J,2,2,16,0
Introna L,1,2,16,0
Jacques F,2,2,16,0
Jaegerschmid A,2,2,16,0
Jager L,2,2,16,0
Janicaud,2,2,16,0
Jantzen G,2,2,16,0
Jaspert B,2,2,16,0
Javierpacheco H,1,2,16,0
Johach H,1,2,16,0
John Of The Cross,2,2,16,0
Jonas,2,2,16,0
Jones,2,2,16,0
Josipovici G,2,2,16,0
Kangas D,2,2,16,0
Kantorowicz E,2,2,16,0
Kaplan J,2,2,16,0
Kardelis N,2,2,16,0
Kasper W,2,2,16,0
Keats J,2,2,16,0
Kelley W,2,2,16,0
Kessler M,2,2,16,0
Keturakis S,1,2,16,0
Khoma O,1,2,16,0
Kilby K,2,2,16,0
King P,2,2,16,0
Klossowski P,2,2,16,0
Kluge F,2,2,16,0
Knuuttila S,2,2,16,0
Koeppel J,2,2,16,0
Kopf G,2,2,16,0
Krummel J,2,2,16,0
Kung H,2,2,16,0
Kunna U,2,2,16,0
Labarriere J,2,2,16,0
Lachiezerey P,2,2,16,0
Lachs J,2,2,16,0
Lacocque A,2,2,16,0
Lafleur W,2,2,16,0
Lang A,2,2,16,0
Lanza R,2,2,16,0
Lapoujade D,2,2,16,0
Lara F,2,2,16,0
Large D,2,2,16,0
Larison M,2,2,16,0
Lautman A,2,2,16,0
Leclaire S,1,2,16,0
Leftow B,2,2,16,0
Lehmann S,2,2,16,0
Lelannou J,1,2,16,0
Lenk H,2,2,16,0
Levians E,2,2,16,0
Levine P,2,2,16,0
Levy B,2,2,16,0
Libera A,2,2,16,0
Linell P,1,2,16,0
Liszt F,2,2,16,0
Lita A,1,2,16,0
Littre E,2,2,16,0
Livy,2,2,16,0
Lodge D,2,2,16,0
Lohse B,2,2,16,0
Loreau M,2,2,16,0
Lubac H,2,2,16,0
Magliola R,2,2,16,0
Maimonides M,2,2,16,0
Malinowski B,2,2,16,0
Manning R,2,2,16,0
Manstetten R,1,2,16,0
Marini E,2,2,16,0
Marino G,1,2,16,0
Marmion D,2,2,16,0
Martens P,2,2,16,0
Masini F,2,2,16,0
Masuzawa T,2,2,16,0
Matisse H,2,2,16,0
Matthews A,2,2,16,0
Mazzu A,2,2,16,0
Mcdonald W,2,2,16,0
Mcginn B,2,2,16,0
Mckenna J,2,2,16,0
Mcrae R,2,2,16,0
Menga F,2,2,16,0
Menn S,1,2,16,0
Meslin M,2,2,16,0
Michel H,2,2,16,0
Millon J,2,2,16,0
Misgeld D,2,2,16,0
Montero F,2,2,16,0
Moruzzi N,2,2,16,0
Moser P,2,2,16,0
Mosse G,2,2,16,0
Moyaert M,2,2,16,0
Moyn S,2,2,16,0
Muller W,2,2,16,0
Murphy F,2,2,16,0
Natali C,1,2,16,0
Nellen K,2,2,16,0
Newell B,2,2,16,0
Nice R,2,2,16,0
Nichols A,1,2,16,0
Norkus Z,2,2,16,0
Norlyk A,2,2,16,0
O M,1,2,16,0
Obras D,2,2,16,0
Odlingsmee F,2,2,16,0
Oliveira M,1,2,16,0
Oosterling H,2,2,16,0
Ossenkop A,2,2,16,0
Overbeck F,2,2,16,0
Paisana J,2,2,16,0
Paranjpe A,1,2,16,0
Parret H,2,2,16,0
Patocka D,2,2,16,0
Patocky J,2,2,16,0
Paulus H,2,2,16,0
Pawel F,1,2,16,0
Penner H,2,2,16,0
Perry R,2,2,16,0
Petiek M,2,2,16,0
Petkovsek R,1,2,16,0
Pfleger W,1,2,16,0
Piercey R,2,2,16,0
Pocai R,2,2,16,0
Pokorny M,2,2,16,0
Polkinghorne D,2,2,16,0
Preisendanz W,2,2,16,0
Prinzhorn H,2,2,16,0
Pruskus V,2,2,16,0
Pugliese O,2,2,16,0
Raffelt A,2,2,16,0
Ranly E,2,2,16,0
Ravaisson F,2,2,16,0
Raymentpickard H,2,2,16,0
Read H,2,2,16,0
Regina U,2,2,16,0
Reimeris R,2,2,16,0
Riceeur P,2,2,16,0
Richard S,2,2,16,0
Richter J,2,2,16,0
Riesebrodt M,2,2,16,0
Rizzo R,2,2,16,0
Robbegrillet A,2,2,16,0
Robinette B,2,2,16,0
Rocca G,2,2,16,0
Rodislewis G,2,2,16,0
Rodriguez S,2,2,16,0
Romeyerdherbey G,2,2,16,0
Rossi L,1,2,16,0
Rousseau D,2,2,16,0
Rousseau P,1,2,16,0
Roustang F,2,2,16,0
Rubavicius V,1,2,16,0
Rudokas K,1,2,16,0
Rusen J,2,2,16,0
Russolo L,1,2,16,0
Sa C,2,2,16,0
Saffrey H,2,2,16,0
Sanchez F,2,2,16,0
Sanders J,2,2,16,0
Sansonetti G,2,2,16,0
Santoni R,2,2,16,0
Sartwell C,2,2,16,0
Sautereau C,2,2,16,0
Savarino L,2,2,16,0
Sayre K,2,2,16,0
Scheier M,2,2,16,0
Schelsky H,2,2,16,0
Schilbrack K,1,2,16,0
Schleierrmacher F,2,2,16,0
Schulmann K,2,2,16,0
Schweidler W,2,2,16,0
Scotus D,2,2,16,0
Secomb L,2,2,16,0
Seeburger F,2,2,16,0
Segura C,2,2,16,0
Seidel G,2,2,16,0
Semprun J,2,2,16,0
Sesboue B,2,2,16,0
Shepard P,2,2,16,0
Shinsan Z,1,2,16,0
Siemer M,2,2,16,0
Silva L,2,2,16,0
Skilling H,1,2,16,0
Slenczka R,1,2,16,0
Smith P,2,2,16,0
Sogolo G,1,2,16,0
Soltoft P,2,2,16,0
Spranger E,2,2,16,0
Stahler T,2,2,16,0
Standish P,2,2,16,0
Staugustine,2,2,16,0
Stedman J,1,2,16,0
Sucasas A,2,2,16,0
Sussbauer A,2,2,16,0
Sweeney R,2,2,16,0
Tamtez,2,2,16,0
Tamtez S,2,2,16,0
Tanabe H,2,2,16,0
Tertullian,2,2,16,0
Tetsuro W,2,2,16,0
Thorpe S,2,2,16,0
Thurnher R,2,2,16,0
Tilliete X,2,2,16,0
Tonnies F,2,2,16,0
Topolski A,2,2,16,0
Troisfontaines C,2,2,16,0
Troisfontaines R,2,2,16,0
Truffaut F,2,2,16,0
Tsujimura K,2,2,16,0
Tvrdy J,2,2,16,0
Twiss S,2,2,16,0
Uscatescu B,2,2,16,0
Uscatescu J,2,2,16,0
